participant.id_in_session,participant.risky_urn5_color_code1,participant.risky_urn5_color_code2,participant.risky_urn2_color_code,participant.risky_urn5_num_color1,participant.risky_urn5_num_color2,participant.risky_urn2_num_color,participant.amb1_urn5_color_code1,participant.amb1_urn5_color_code2,participant.amb1_urn2_color_code,participant.amb1_urn5_num_color1,participant.amb1_urn5_num_color2,participant.amb1_urn2_num_color,participant.amb2_urn5_color_code1,participant.amb2_urn5_color_code2,participant.amb2_urn2_color_code,participant.amb2_urn5_num_color1,participant.amb2_urn5_num_color2,participant.amb2_urn2_num_color,session.config.numballs,randomization.1.player.order1,randomization.1.player.order2,randomization.1.player.risk_order,randomization.1.player.ambiguity_order,randomization.1.player.amb1_urn5_colorevent1,randomization.1.player.amb1_urn5_colorevent2,randomization.1.player.amb1_urn2_colorevent,randomization.1.player.risky_urn5_colorevent1,randomization.1.player.risky_urn5_colorevent2,randomization.1.player.risky_urn2_colorevent,randomization.1.player.amb2_urn5_colorevent1,randomization.1.player.amb2_urn5_colorevent2,randomization.1.player.amb2_urn2_colorevent,randomization.1.player.paid_round_1,randomization.1.player.roll_event_1,randomization.1.player.roll_BSR_paid_round_1,randomization.1.player.paid_table_2,randomization.1.player.paid_row_2,randomization.1.player.roll_lottery_2,randomization.1.player.paid_table_3,randomization.1.player.paid_row_3,randomization.1.player.ball_drawn_unknown,randomization.1.player.ball_drawn_known,randomization.1.player.paid_part
42,"[12, 8, 9, 1, 10]","[3, 11, 2, 7, 5]","[4, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[19, 14, 21, 15, 20]","[16, 18, 23, 13, 17]","[22, 24]","[5, 2, 1, 1, 1]","[2, 2, 0, 5, 1]","[4, 6]","[7, 9, 4, 5, 2]","[12, 10, 1, 8, 11]","[3, 6]","[3, 3, 2, 0, 2]","[2, 2, 2, 1, 3]","[4, 6]",10,3,5,5,3,21,18,22,8,11,6,7,1,3,6,7,2.055334888,2,13,95,3,7,10,4,3
43,"[7, 1, 11, 10, 3]","[6, 9, 5, 8, 12]","[2, 4]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[21, 14, 19, 16, 18]","[15, 22, 24, 13, 23]","[17, 20]","[3, 0, 2, 5, 0]","[1, 4, 1, 2, 2]","[2, 8]","[12, 6, 8, 10, 2]","[5, 11, 3, 4, 7]","[1, 9]","[2, 3, 2, 3, 0]","[1, 0, 3, 5, 1]","[6, 4]",10,1,2,3,5,19,24,20,7,6,2,6,7,1,2,7,76.83503374,1,15,36,1,8,8,10,2
44,"[8, 3, 12, 11, 9]","[1, 6, 2, 7, 5]","[4, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[19, 18, 23, 17, 15]","[24, 22, 14, 13, 16]","[20, 21]","[4, 0, 0, 2, 4]","[2, 0, 2, 3, 3]","[5, 5]","[9, 5, 6, 4, 8]","[7, 12, 10, 3, 2]","[1, 11]","[1, 3, 4, 1, 1]","[3, 3, 1, 1, 2]","[5, 5]",10,2,3,6,4,19,13,21,8,2,4,5,10,1,5,5,44.43034349,1,15,62,3,10,10,9,2
45,"[6, 11, 10, 2, 12]","[7, 5, 4, 9, 8]","[1, 3]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[13, 17, 16, 23, 21]","[18, 20, 15, 24, 22]","[14, 19]","[1, 4, 2, 2, 1]","[3, 2, 1, 2, 2]","[6, 4]","[7, 6, 1, 2, 11]","[9, 3, 8, 5, 4]","[10, 12]","[2, 5, 0, 1, 2]","[2, 3, 2, 2, 1]","[5, 5]",10,4,3,5,2,23,20,14,12,8,3,2,4,12,3,9,31.28632934,1,28,13,1,5,10,4,1
46,"[9, 12, 7, 4, 10]","[2, 8, 3, 6, 5]","[1, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 14, 18, 22, 24]","[16, 13, 21, 17, 19]","[15, 20]","[1, 1, 3, 2, 3]","[3, 1, 1, 2, 3]","[5, 5]","[3, 6, 7, 5, 12]","[11, 4, 8, 10, 9]","[1, 2]","[2, 0, 1, 2, 5]","[4, 3, 0, 2, 1]","[7, 3]",10,3,3,1,2,14,21,15,7,6,11,12,11,1,3,9,29.1298955,3,28,21,3,7,5,4,2
47,"[11, 6, 9, 8, 5]","[10, 4, 7, 3, 12]","[1, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 24, 23, 16, 20]","[14, 13, 19, 18, 21]","[15, 17]","[2, 1, 3, 4, 0]","[3, 3, 1, 3, 0]","[5, 5]","[6, 10, 11, 3, 2]","[5, 12, 1, 4, 8]","[7, 9]","[4, 2, 0, 3, 1]","[2, 2, 3, 3, 0]","[3, 7]",10,3,3,2,6,20,14,17,8,7,1,10,12,7,3,5,10.00868019,1,1,74,3,3,3,8,2
48,"[7, 5, 1, 3, 12]","[11, 10, 6, 2, 9]","[4, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[18, 23, 16, 15, 17]","[21, 24, 22, 14, 13]","[19, 20]","[5, 1, 1, 2, 1]","[2, 3, 2, 1, 2]","[8, 2]","[4, 9, 3, 11, 8]","[7, 10, 12, 1, 5]","[2, 6]","[2, 3, 2, 1, 2]","[1, 3, 2, 2, 2]","[3, 7]",10,2,6,6,3,15,13,19,1,6,4,8,10,2,6,4,71.13398412,1,16,54,2,1,3,6,1
49,"[9, 7, 3, 6, 12]","[8, 2, 4, 11, 10]","[1, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[18, 13, 16, 21, 14]","[19, 15, 24, 23, 22]","[17, 20]","[2, 5, 3, 0, 0]","[1, 2, 2, 3, 2]","[6, 4]","[5, 10, 9, 2, 12]","[6, 4, 11, 3, 7]","[1, 8]","[2, 2, 2, 0, 4]","[4, 0, 5, 1, 0]","[4, 6]",10,4,2,2,5,16,19,17,12,10,5,9,4,1,1,1,43.81974074,1,26,20,3,6,5,9,1
50,"[4, 11, 6, 10, 8]","[5, 2, 12, 9, 1]","[3, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 16, 17, 22, 13]","[21, 19, 20, 24, 15]","[18, 23]","[3, 3, 1, 2, 1]","[3, 1, 3, 2, 1]","[5, 5]","[6, 11, 4, 7, 2]","[10, 8, 9, 3, 5]","[1, 12]","[4, 2, 1, 1, 2]","[1, 1, 4, 2, 2]","[6, 4]",10,3,5,1,6,22,24,23,10,1,3,7,10,1,2,10,58.3554586,1,30,1,1,9,4,9,3
51,"[12, 3, 5, 8, 7]","[6, 9, 10, 1, 4]","[2, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 24, 18, 15, 23]","[17, 14, 19, 13, 20]","[21, 22]","[3, 1, 2, 3, 1]","[3, 3, 1, 1, 2]","[5, 5]","[3, 4, 9, 12, 6]","[7, 2, 5, 10, 8]","[1, 11]","[1, 2, 2, 3, 2]","[1, 1, 2, 2, 4]","[6, 4]",10,4,5,6,3,16,13,22,5,10,11,3,5,1,1,1,0.915028376,1,19,72,2,5,5,10,2
52,"[5, 6, 8, 7, 10]","[4, 12, 3, 2, 11]","[1, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 23, 15, 14, 13]","[20, 18, 19, 17, 24]","[21, 22]","[4, 2, 1, 1, 2]","[1, 1, 5, 2, 1]","[5, 5]","[7, 1, 12, 6, 11]","[8, 9, 2, 3, 5]","[4, 10]","[1, 5, 3, 0, 1]","[0, 3, 3, 2, 2]","[7, 3]",10,6,3,3,3,14,24,21,5,12,9,7,3,10,5,10,35.60720223,2,12,100,2,9,7,5,3
53,"[10, 11, 8, 6, 12]","[1, 2, 4, 3, 9]","[5, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 19, 21, 18, 13]","[23, 20, 24, 22, 14]","[15, 16]","[2, 4, 0, 3, 1]","[2, 3, 1, 2, 2]","[6, 4]","[9, 12, 7, 11, 1]","[10, 5, 3, 6, 4]","[2, 8]","[2, 1, 1, 3, 3]","[3, 1, 2, 1, 3]","[2, 8]",10,3,2,6,6,18,24,15,10,2,7,12,4,2,3,9,93.49141228,3,10,89,2,10,1,5,3
54,"[12, 8, 6, 7, 5]","[1, 11, 9, 10, 2]","[3, 4]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[21, 24, 19, 17, 20]","[16, 15, 22, 18, 13]","[14, 23]","[1, 1, 4, 1, 3]","[2, 2, 1, 2, 3]","[7, 3]","[10, 12, 7, 6, 8]","[3, 11, 9, 2, 5]","[1, 4]","[2, 4, 1, 2, 1]","[3, 5, 1, 0, 1]","[4, 6]",10,1,1,1,3,21,22,23,12,2,3,10,11,4,4,2,40.23227591,1,15,58,3,7,1,8,1
55,"[2, 8, 9, 7, 11]","[4, 1, 10, 6, 5]","[3, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 21, 20, 23, 13]","[22, 18, 14, 19, 15]","[16, 17]","[1, 5, 2, 0, 2]","[2, 0, 4, 1, 3]","[3, 7]","[9, 10, 5, 8, 7]","[6, 12, 1, 4, 11]","[2, 3]","[4, 1, 2, 2, 1]","[1, 0, 3, 4, 2]","[4, 6]",10,1,3,1,4,13,22,16,7,10,3,8,4,3,6,8,63.80664389,1,6,67,1,6,2,9,2
56,"[10, 3, 12, 5, 4]","[7, 2, 1, 9, 8]","[6, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 14, 19, 18, 15]","[23, 13, 22, 16, 20]","[17, 21]","[1, 1, 2, 4, 2]","[2, 2, 5, 1, 0]","[5, 5]","[7, 11, 3, 4, 1]","[9, 6, 12, 10, 5]","[2, 8]","[1, 1, 1, 4, 3]","[2, 1, 3, 1, 3]","[6, 4]",10,1,4,4,2,18,22,17,3,8,11,1,10,2,3,4,8.724339655,1,6,52,2,1,8,3,1
57,"[12, 9, 8, 6, 4]","[1, 7, 3, 2, 11]","[5, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 23, 21, 22, 24]","[20, 19, 17, 15, 18]","[13, 16]","[2, 0, 3, 0, 5]","[2, 4, 0, 2, 2]","[6, 4]","[1, 6, 11, 9, 8]","[12, 3, 2, 7, 10]","[4, 5]","[1, 2, 3, 1, 3]","[2, 1, 3, 3, 1]","[3, 7]",10,6,4,2,3,24,17,13,6,1,5,9,7,5,2,8,50.42466836,1,10,19,1,4,7,7,1
58,"[9, 11, 3, 2, 8]","[10, 1, 5, 12, 4]","[6, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 20, 21, 16, 17]","[13, 22, 19, 15, 18]","[14, 24]","[2, 3, 0, 3, 2]","[3, 2, 1, 4, 0]","[2, 8]","[10, 1, 4, 9, 5]","[7, 12, 6, 11, 8]","[2, 3]","[3, 0, 3, 2, 2]","[2, 2, 1, 3, 2]","[6, 4]",10,6,6,1,3,17,13,14,3,10,7,1,6,3,4,6,98.45216372,3,9,79,2,1,6,4,3
59,"[12, 5, 2, 9, 6]","[1, 11, 10, 3, 4]","[7, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[13, 23, 17, 16, 21]","[20, 18, 14, 19, 15]","[22, 24]","[1, 4, 1, 2, 2]","[1, 4, 2, 1, 2]","[4, 6]","[6, 7, 5, 4, 2]","[12, 9, 11, 10, 1]","[3, 8]","[1, 2, 1, 3, 3]","[1, 2, 3, 1, 3]","[3, 7]",10,2,5,4,5,21,18,22,12,4,7,6,9,8,6,1,9.891422831,1,4,85,2,8,7,8,2
60,"[2, 11, 12, 5, 1]","[3, 9, 4, 6, 8]","[7, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 24, 22, 20, 17]","[18, 16, 14, 19, 13]","[15, 21]","[4, 2, 1, 1, 2]","[2, 2, 2, 0, 4]","[3, 7]","[5, 10, 4, 8, 1]","[6, 11, 9, 3, 12]","[2, 7]","[2, 1, 2, 2, 3]","[2, 4, 1, 1, 2]","[5, 5]",10,5,1,4,5,24,16,15,5,6,10,5,12,2,6,3,77.70415203,2,28,35,1,6,10,9,1
61,"[4, 5, 6, 10, 7]","[2, 12, 9, 1, 8]","[3, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 17, 13, 15, 16]","[18, 19, 22, 21, 14]","[20, 23]","[1, 4, 3, 1, 1]","[3, 3, 1, 1, 2]","[2, 8]","[8, 2, 7, 3, 12]","[4, 5, 10, 11, 6]","[1, 9]","[2, 1, 0, 4, 3]","[2, 2, 5, 1, 0]","[3, 7]",10,3,3,3,1,13,22,20,6,9,11,3,5,1,6,4,64.37832786,1,8,39,3,3,8,5,2
62,"[7, 4, 11, 9, 6]","[12, 8, 10, 3, 2]","[1, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[21, 20, 23, 14, 16]","[22, 17, 24, 18, 19]","[13, 15]","[2, 3, 0, 3, 2]","[2, 0, 0, 5, 3]","[6, 4]","[10, 4, 8, 2, 1]","[6, 5, 12, 7, 11]","[3, 9]","[3, 4, 1, 0, 2]","[2, 1, 2, 1, 4]","[3, 7]",10,1,5,6,6,14,17,13,11,12,1,10,7,9,3,6,21.1086607,3,3,47,3,10,3,10,1
63,"[7, 5, 3, 12, 6]","[11, 9, 2, 10, 8]","[1, 4]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 15, 17, 13, 19]","[21, 16, 20, 23, 22]","[18, 24]","[1, 1, 3, 2, 3]","[3, 1, 1, 4, 1]","[4, 6]","[2, 10, 7, 12, 11]","[5, 9, 8, 4, 3]","[1, 6]","[2, 1, 2, 4, 1]","[0, 1, 6, 1, 2]","[6, 4]",10,2,3,5,1,17,22,24,12,2,4,12,9,6,1,2,85.34277629,2,7,79,2,8,6,5,1
64,"[2, 4, 1, 8, 11]","[5, 6, 9, 7, 12]","[3, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 13, 21, 18, 20]","[19, 17, 15, 22, 24]","[14, 23]","[1, 3, 3, 1, 2]","[3, 1, 1, 4, 1]","[7, 3]","[6, 7, 8, 1, 9]","[5, 3, 4, 11, 12]","[2, 10]","[1, 3, 3, 2, 1]","[1, 4, 0, 1, 4]","[5, 5]",10,2,5,2,6,16,22,23,2,6,10,6,11,10,6,7,4.872621349,1,15,74,3,6,3,2,2
65,"[6, 2, 8, 3, 5]","[1, 11, 4, 12, 9]","[7, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 13, 23, 14, 17]","[15, 20, 16, 19, 22]","[18, 21]","[2, 1, 3, 1, 3]","[3, 0, 2, 1, 4]","[5, 5]","[1, 11, 12, 7, 6]","[4, 3, 8, 9, 2]","[5, 10]","[3, 3, 2, 0, 2]","[0, 3, 3, 1, 3]","[3, 7]",10,2,2,5,2,14,19,18,6,11,7,7,3,5,3,4,74.72529679,2,21,91,2,7,2,6,1
66,"[3, 10, 7, 8, 6]","[1, 2, 11, 12, 9]","[4, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 13, 19, 20, 23]","[22, 15, 24, 14, 17]","[18, 21]","[3, 2, 1, 3, 1]","[1, 1, 4, 2, 2]","[6, 4]","[7, 4, 10, 2, 3]","[8, 12, 1, 5, 11]","[6, 9]","[1, 4, 0, 4, 1]","[1, 1, 1, 3, 4]","[5, 5]",10,1,1,2,2,13,17,18,8,2,4,10,5,6,2,4,64.52566527,3,2,66,1,1,2,1,3
67,"[10, 3, 7, 4, 6]","[12, 2, 9, 11, 8]","[1, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 17, 19, 13, 21]","[18, 22, 24, 20, 15]","[14, 16]","[2, 1, 2, 0, 5]","[1, 4, 0, 2, 3]","[8, 2]","[1, 5, 4, 11, 7]","[12, 10, 3, 8, 9]","[2, 6]","[2, 1, 2, 1, 4]","[2, 1, 3, 2, 2]","[4, 6]",10,4,4,2,4,23,24,16,3,12,1,11,12,2,1,6,59.01214356,1,11,74,2,6,3,9,2
68,"[11, 8, 2, 6, 10]","[9, 3, 7, 1, 5]","[4, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 14, 18, 20, 23]","[15, 16, 19, 21, 24]","[13, 22]","[1, 1, 2, 3, 3]","[2, 2, 1, 4, 1]","[4, 6]","[8, 3, 9, 2, 11]","[1, 12, 5, 4, 10]","[6, 7]","[0, 1, 4, 3, 2]","[2, 5, 2, 0, 1]","[3, 7]",10,1,1,1,1,17,15,22,6,9,12,11,10,7,6,7,32.77274446,3,10,43,1,2,10,9,2
69,"[6, 4, 3, 12, 10]","[2, 7, 9, 8, 5]","[1, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 20, 17, 16, 19]","[23, 13, 18, 15, 22]","[21, 24]","[1, 1, 2, 3, 3]","[1, 2, 3, 2, 2]","[4, 6]","[9, 12, 2, 8, 11]","[1, 4, 6, 5, 7]","[3, 10]","[3, 1, 0, 4, 2]","[3, 1, 0, 3, 3]","[2, 8]",10,4,6,6,5,20,18,24,10,9,11,11,4,3,4,9,51.97953829,1,5,48,3,9,10,2,2
70,"[4, 10, 11, 6, 2]","[7, 5, 8, 12, 9]","[1, 3]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[13, 17, 18, 19, 21]","[14, 23, 16, 15, 20]","[22, 24]","[3, 2, 3, 1, 1]","[2, 1, 3, 1, 3]","[5, 5]","[12, 11, 2, 8, 10]","[6, 1, 3, 7, 5]","[4, 9]","[0, 2, 3, 3, 2]","[2, 1, 3, 1, 3]","[5, 5]",10,2,3,5,3,13,14,24,2,9,3,12,3,4,1,6,90.00388522,2,23,78,2,2,9,5,2
71,"[8, 5, 3, 9, 6]","[11, 12, 1, 2, 7]","[4, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 13, 22, 23, 17]","[16, 24, 20, 21, 15]","[18, 19]","[3, 2, 2, 0, 3]","[2, 3, 1, 3, 1]","[5, 5]","[11, 6, 8, 3, 7]","[12, 2, 5, 10, 1]","[4, 9]","[2, 1, 3, 3, 1]","[4, 1, 4, 1, 0]","[7, 3]",10,6,4,6,6,14,15,19,9,1,4,7,2,4,5,5,7.706588624,3,25,99,3,7,3,7,2
72,"[8, 4, 2, 5, 1]","[11, 6, 7, 9, 3]","[10, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[19, 21, 23, 22, 18]","[13, 24, 14, 16, 15]","[17, 20]","[1, 2, 2, 3, 2]","[4, 0, 3, 0, 3]","[5, 5]","[2, 5, 8, 10, 7]","[3, 11, 4, 9, 6]","[1, 12]","[3, 0, 2, 3, 2]","[2, 1, 1, 1, 5]","[6, 4]",10,1,3,5,3,22,24,20,1,7,10,7,6,12,6,4,87.73873777,1,1,40,1,3,4,9,1
73,"[9, 8, 11, 1, 12]","[5, 4, 2, 10, 7]","[3, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 16, 17, 21, 22]","[24, 20, 14, 15, 18]","[13, 19]","[2, 3, 3, 1, 1]","[1, 2, 2, 2, 3]","[3, 7]","[5, 4, 6, 9, 2]","[7, 10, 8, 1, 3]","[11, 12]","[2, 2, 3, 0, 3]","[2, 2, 1, 4, 1]","[7, 3]",10,5,5,1,6,21,24,13,12,7,3,5,7,12,2,4,7.375404975,3,19,17,3,5,7,4,3
74,"[12, 6, 1, 10, 3]","[11, 9, 5, 4, 7]","[2, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 23, 21, 24, 17]","[16, 14, 18, 15, 19]","[13, 20]","[3, 1, 3, 2, 1]","[3, 2, 1, 2, 2]","[5, 5]","[2, 7, 3, 10, 6]","[4, 12, 5, 11, 1]","[8, 9]","[4, 1, 2, 0, 3]","[4, 1, 0, 2, 3]","[6, 4]",10,3,2,5,1,24,14,20,1,4,2,7,12,9,2,4,8.030551865,1,15,25,2,4,1,2,1
75,"[3, 1, 12, 5, 8]","[6, 7, 4, 9, 11]","[2, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[15, 17, 18, 16, 20]","[13, 22, 19, 24, 21]","[14, 23]","[2, 1, 4, 1, 2]","[1, 3, 3, 2, 1]","[6, 4]","[8, 5, 1, 2, 9]","[7, 6, 12, 10, 4]","[3, 11]","[0, 3, 1, 2, 4]","[6, 2, 0, 0, 2]","[4, 6]",10,1,5,3,1,16,24,14,5,4,10,1,6,3,1,7,58.70771977,1,8,66,3,10,5,10,1
76,"[5, 11, 4, 9, 8]","[2, 3, 1, 7, 10]","[6, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 15, 14, 13, 20]","[19, 22, 23, 18, 21]","[17, 24]","[1, 2, 2, 2, 3]","[1, 1, 4, 3, 1]","[5, 5]","[2, 6, 12, 1, 10]","[4, 5, 8, 3, 11]","[7, 9]","[3, 1, 3, 0, 3]","[2, 2, 1, 1, 4]","[4, 6]",10,5,4,2,4,15,22,24,9,10,12,2,3,9,6,3,16.49822495,3,3,50,1,8,4,6,1
77,"[11, 8, 3, 1, 4]","[5, 12, 7, 10, 6]","[2, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 14, 22, 23, 17]","[21, 16, 13, 19, 15]","[18, 20]","[3, 3, 1, 1, 2]","[2, 1, 2, 2, 3]","[6, 4]","[5, 12, 4, 6, 2]","[3, 9, 8, 10, 11]","[1, 7]","[1, 2, 5, 2, 0]","[1, 2, 1, 4, 2]","[5, 5]",10,6,5,4,4,17,16,18,1,10,9,12,3,1,1,1,10.58872519,2,18,63,3,2,4,2,2
78,"[5, 9, 10, 8, 2]","[6, 12, 3, 7, 4]","[1, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 19, 13, 22, 24]","[20, 21, 23, 15, 14]","[16, 18]","[2, 3, 1, 3, 1]","[2, 1, 1, 3, 3]","[4, 6]","[11, 8, 7, 5, 1]","[12, 10, 6, 4, 2]","[3, 9]","[1, 3, 3, 3, 0]","[3, 4, 0, 1, 2]","[6, 4]",10,5,6,2,3,24,20,18,8,12,11,1,12,3,4,7,72.09191282,1,2,87,3,9,10,9,3
79,"[1, 2, 10, 4, 7]","[3, 8, 12, 5, 6]","[9, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 22, 18, 17, 16]","[21, 19, 14, 24, 20]","[13, 15]","[1, 2, 3, 0, 4]","[2, 1, 0, 6, 1]","[4, 6]","[6, 2, 5, 1, 9]","[8, 4, 11, 10, 3]","[7, 12]","[2, 4, 0, 2, 2]","[2, 3, 4, 1, 0]","[3, 7]",10,4,3,6,1,22,24,15,1,8,11,2,11,12,4,5,62.94716405,2,27,46,3,4,7,10,2
80,"[11, 7, 3, 12, 8]","[5, 9, 1, 4, 6]","[2, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 18, 23, 15, 14]","[21, 20, 24, 22, 13]","[17, 19]","[3, 1, 1, 3, 2]","[1, 3, 1, 3, 2]","[3, 7]","[6, 7, 10, 12, 8]","[4, 9, 2, 11, 1]","[3, 5]","[2, 1, 2, 2, 3]","[3, 1, 1, 4, 1]","[7, 3]",10,5,6,3,6,14,13,19,7,4,10,8,2,3,5,1,64.78962693,1,22,76,2,5,3,7,1
81,"[10, 1, 9, 3, 12]","[6, 7, 5, 2, 4]","[8, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[20, 17, 22, 23, 21]","[18, 14, 13, 19, 16]","[15, 24]","[1, 1, 3, 3, 2]","[0, 2, 3, 1, 4]","[7, 3]","[8, 5, 6, 12, 7]","[2, 11, 1, 9, 3]","[4, 10]","[0, 3, 4, 1, 2]","[3, 2, 2, 2, 1]","[6, 4]",10,5,2,5,1,20,13,15,3,6,11,8,1,10,4,6,29.34091479,1,25,29,1,8,5,3,3
82,"[6, 12, 5, 2, 3]","[11, 9, 10, 4, 8]","[1, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 24, 15, 22, 13]","[19, 21, 17, 23, 20]","[14, 18]","[4, 1, 3, 1, 1]","[2, 2, 1, 3, 2]","[5, 5]","[3, 5, 11, 1, 7]","[10, 4, 8, 2, 9]","[6, 12]","[3, 1, 4, 1, 1]","[2, 3, 0, 2, 3]","[5, 5]",10,6,6,4,5,16,23,14,3,11,7,1,4,6,2,6,79.37216087,3,8,65,2,8,2,3,3
83,"[12, 9, 10, 1, 4]","[6, 7, 11, 5, 3]","[2, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[15, 13, 23, 17, 20]","[18, 21, 24, 16, 19]","[14, 22]","[3, 1, 2, 2, 2]","[1, 2, 2, 2, 3]","[3, 7]","[8, 7, 2, 10, 3]","[12, 4, 6, 11, 5]","[1, 9]","[3, 3, 1, 2, 1]","[1, 2, 1, 2, 4]","[6, 4]",10,3,5,3,3,17,24,22,12,3,2,2,6,9,3,10,56.22428905,2,10,100,2,6,4,3,3
84,"[7, 5, 1, 2, 12]","[6, 11, 9, 4, 3]","[8, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[20, 14, 16, 24, 19]","[21, 23, 13, 18, 22]","[15, 17]","[7, 1, 1, 0, 1]","[1, 3, 2, 2, 2]","[5, 5]","[6, 5, 2, 3, 4]","[7, 11, 12, 8, 1]","[9, 10]","[3, 4, 0, 3, 0]","[1, 2, 2, 3, 2]","[6, 4]",10,2,1,4,1,19,21,17,7,9,8,5,12,9,2,6,94.58447078,3,30,89,1,4,1,3,3
85,"[4, 9, 3, 10, 7]","[8, 12, 6, 5, 1]","[2, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 13, 21, 15, 16]","[23, 20, 17, 18, 24]","[19, 22]","[0, 2, 3, 3, 2]","[4, 2, 1, 3, 0]","[5, 5]","[11, 5, 2, 9, 10]","[6, 3, 7, 8, 4]","[1, 12]","[0, 3, 1, 3, 3]","[2, 3, 0, 0, 5]","[5, 5]",10,1,3,5,4,15,23,19,7,12,11,9,7,1,2,7,12.00665348,1,4,62,3,2,9,9,3
