participant.id_in_session,participant.risky_urn5_color_code1,participant.risky_urn5_color_code2,participant.risky_urn2_color_code,participant.risky_urn5_num_color1,participant.risky_urn5_num_color2,participant.risky_urn2_num_color,participant.amb1_urn5_color_code1,participant.amb1_urn5_color_code2,participant.amb1_urn2_color_code,participant.amb1_urn5_num_color1,participant.amb1_urn5_num_color2,participant.amb1_urn2_num_color,participant.amb2_urn5_color_code1,participant.amb2_urn5_color_code2,participant.amb2_urn2_color_code,participant.amb2_urn5_num_color1,participant.amb2_urn5_num_color2,participant.amb2_urn2_num_color,session.config.numballs,randomization.1.player.order1,randomization.1.player.order2,randomization.1.player.risk_order,randomization.1.player.ambiguity_order,randomization.1.player.amb1_urn5_colorevent1,randomization.1.player.amb1_urn5_colorevent2,randomization.1.player.amb1_urn2_colorevent,randomization.1.player.risky_urn5_colorevent1,randomization.1.player.risky_urn5_colorevent2,randomization.1.player.risky_urn2_colorevent,randomization.1.player.amb2_urn5_colorevent1,randomization.1.player.amb2_urn5_colorevent2,randomization.1.player.amb2_urn2_colorevent,randomization.1.player.paid_round_1,randomization.1.player.roll_event_1,randomization.1.player.roll_BSR_paid_round_1,randomization.1.player.paid_table_2,randomization.1.player.paid_row_2,randomization.1.player.roll_lottery_2,randomization.1.player.paid_table_3,randomization.1.player.paid_row_3,randomization.1.player.ball_drawn_unknown,randomization.1.player.ball_drawn_known,randomization.1.player.paid_part
42,"[2, 4, 10, 6, 7]","[9, 8, 5, 1, 12]","[3, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 20, 19, 14, 16]","[23, 18, 13, 15, 17]","[22, 24]","[20, 24, 23, 24, 9]","[28, 16, 17, 23, 16]","[47, 53]","[12, 10, 7, 6, 3]","[8, 4, 2, 5, 9]","[1, 11]","[16, 22, 28, 17, 17]","[20, 26, 18, 13, 23]","[57, 43]",100,4,3,5,2,21,23,24,2,9,3,12,5,1,4,89,44.98017026,1,23,95,1,13,95,40,3
43,"[8, 7, 2, 6, 12]","[10, 3, 9, 4, 5]","[1, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 13, 23, 24, 17]","[15, 22, 14, 20, 16]","[19, 21]","[17, 19, 14, 24, 26]","[20, 18, 20, 25, 17]","[51, 49]","[8, 9, 6, 5, 12]","[2, 4, 11, 1, 7]","[3, 10]","[22, 21, 25, 14, 18]","[23, 17, 19, 31, 10]","[51, 49]",100,1,5,3,3,18,22,19,6,3,11,5,11,3,4,95,58.73769997,1,14,67,3,20,57,55,2
44,"[9, 10, 5, 2, 4]","[8, 7, 3, 6, 12]","[1, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 14, 22, 18, 19]","[23, 17, 20, 16, 24]","[13, 21]","[18, 21, 16, 24, 21]","[19, 22, 17, 20, 22]","[54, 46]","[6, 11, 1, 5, 3]","[9, 7, 10, 2, 4]","[8, 12]","[19, 18, 21, 21, 21]","[15, 19, 23, 22, 21]","[48, 52]",100,5,5,4,5,19,16,21,5,7,11,5,4,8,1,11,64.87049035,3,21,53,1,7,82,30,2
45,"[9, 8, 5, 12, 1]","[7, 11, 4, 6, 3]","[2, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 17, 18, 21, 24]","[15, 19, 22, 14, 20]","[13, 23]","[23, 23, 19, 19, 16]","[21, 19, 23, 18, 19]","[50, 50]","[11, 12, 1, 6, 8]","[4, 10, 9, 7, 3]","[2, 5]","[24, 18, 25, 11, 22]","[26, 14, 25, 14, 21]","[44, 56]",100,2,1,5,2,24,14,13,12,11,2,1,9,2,2,22,73.94598837,2,3,1,2,19,54,13,3
46,"[11, 1, 9, 5, 3]","[10, 4, 12, 2, 8]","[6, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 16, 21, 15, 14]","[20, 18, 19, 13, 23]","[22, 24]","[22, 17, 20, 20, 21]","[16, 23, 17, 25, 19]","[47, 53]","[11, 1, 3, 5, 4]","[12, 8, 2, 10, 9]","[6, 7]","[21, 19, 16, 31, 13]","[22, 30, 18, 7, 23]","[57, 43]",100,6,2,2,1,21,18,24,1,8,7,11,12,6,1,57,4.22116943,2,14,43,2,20,43,53,1
47,"[8, 3, 2, 10, 7]","[5, 1, 11, 6, 4]","[9, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 19, 23, 13, 15]","[20, 21, 24, 18, 14]","[16, 22]","[14, 27, 16, 21, 22]","[15, 22, 24, 19, 20]","[50, 50]","[11, 4, 8, 9, 1]","[7, 6, 5, 10, 12]","[2, 3]","[21, 25, 19, 18, 17]","[19, 24, 23, 19, 15]","[39, 61]",100,1,4,2,4,13,18,16,10,5,12,9,7,2,1,100,19.03948905,3,25,1,1,8,12,9,1
48,"[6, 3, 12, 2, 5]","[9, 10, 11, 4, 8]","[1, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 17, 19, 22, 24]","[15, 14, 21, 16, 23]","[13, 20]","[21, 18, 22, 22, 17]","[19, 19, 19, 26, 17]","[48, 52]","[3, 7, 2, 10, 8]","[12, 5, 1, 4, 9]","[6, 11]","[18, 11, 24, 21, 26]","[23, 18, 18, 23, 18]","[50, 50]",100,4,3,4,4,19,14,13,6,4,7,10,1,6,6,97,65.76693461,2,22,42,1,8,100,70,3
49,"[5, 9, 8, 10, 3]","[4, 1, 11, 2, 6]","[7, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 24, 16, 15, 21]","[18, 20, 14, 23, 17]","[13, 19]","[19, 25, 19, 16, 21]","[31, 21, 16, 21, 11]","[36, 64]","[8, 1, 6, 4, 12]","[3, 2, 9, 11, 10]","[5, 7]","[18, 24, 20, 22, 16]","[24, 20, 22, 16, 18]","[50, 50]",100,1,2,6,3,21,14,19,9,6,7,8,11,7,6,65,62.58036106,2,18,51,1,18,5,2,2
50,"[7, 11, 12, 3, 10]","[5, 2, 4, 9, 6]","[1, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 17, 14, 24, 20]","[19, 21, 16, 22, 13]","[15, 23]","[20, 19, 20, 21, 20]","[15, 15, 25, 16, 29]","[61, 39]","[10, 4, 2, 11, 5]","[1, 3, 7, 9, 12]","[6, 8]","[19, 14, 19, 26, 22]","[20, 19, 18, 22, 21]","[46, 54]",100,3,5,3,1,24,13,23,11,2,1,2,7,6,5,46,62.85034741,3,10,67,1,16,97,84,2
51,"[3, 10, 7, 5, 2]","[11, 4, 1, 8, 6]","[9, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 13, 18, 14, 19]","[16, 22, 24, 20, 17]","[15, 23]","[18, 15, 20, 22, 25]","[19, 18, 23, 22, 18]","[49, 51]","[9, 10, 3, 11, 12]","[6, 2, 8, 7, 4]","[1, 5]","[25, 13, 16, 18, 28]","[18, 20, 23, 24, 15]","[45, 55]",100,4,3,4,3,19,24,15,5,4,9,12,4,5,5,16,52.41469045,3,29,52,3,1,95,10,3
52,"[4, 11, 6, 5, 1]","[9, 2, 12, 7, 3]","[8, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 15, 14, 23, 24]","[17, 22, 20, 16, 21]","[18, 19]","[18, 13, 19, 23, 27]","[23, 15, 17, 18, 27]","[52, 48]","[6, 5, 1, 2, 10]","[12, 3, 7, 11, 9]","[4, 8]","[25, 19, 22, 14, 20]","[19, 22, 27, 13, 19]","[60, 40]",100,6,1,6,5,23,16,19,4,12,8,6,12,8,1,9,59.83740677,2,7,28,3,5,37,17,3
53,"[1, 8, 4, 2, 3]","[6, 5, 10, 11, 7]","[9, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 24, 22, 14, 15]","[20, 13, 18, 16, 23]","[17, 19]","[18, 29, 18, 20, 15]","[21, 20, 19, 26, 14]","[51, 49]","[7, 9, 2, 5, 8]","[11, 3, 10, 12, 6]","[1, 4]","[17, 16, 24, 22, 21]","[23, 20, 29, 14, 14]","[42, 58]",100,3,1,3,6,15,23,19,8,7,12,8,3,1,3,11,43.6902725,1,6,15,3,2,13,77,3
54,"[5, 4, 11, 7, 2]","[12, 9, 8, 3, 10]","[1, 6]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 24, 23, 20, 19]","[18, 14, 16, 15, 17]","[21, 22]","[15, 21, 33, 19, 12]","[19, 24, 18, 20, 19]","[53, 47]","[9, 4, 3, 1, 11]","[12, 7, 10, 6, 2]","[5, 8]","[27, 15, 22, 18, 18]","[18, 21, 23, 16, 22]","[49, 51]",100,5,4,1,4,19,15,21,5,8,1,3,12,5,1,57,49.16815465,1,6,63,1,3,21,26,1
55,"[5, 12, 2, 9, 8]","[6, 7, 1, 3, 10]","[4, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 23, 16, 22, 20]","[14, 17, 13, 19, 15]","[18, 21]","[14, 26, 17, 17, 26]","[18, 20, 18, 20, 24]","[47, 53]","[6, 11, 2, 1, 7]","[3, 8, 10, 4, 12]","[5, 9]","[22, 21, 29, 18, 10]","[19, 22, 24, 10, 25]","[52, 48]",100,5,2,3,5,20,15,21,9,3,4,2,10,5,4,8,33.70836946,1,25,49,1,2,83,45,1
56,"[2, 3, 5, 4, 1]","[12, 8, 9, 10, 6]","[7, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 13, 23, 22, 18]","[21, 16, 15, 14, 17]","[19, 20]","[23, 22, 21, 15, 19]","[20, 13, 27, 22, 18]","[52, 48]","[11, 7, 12, 6, 3]","[1, 8, 5, 9, 4]","[2, 10]","[16, 21, 20, 21, 22]","[15, 27, 24, 21, 13]","[57, 43]",100,6,4,4,5,23,15,20,2,6,7,11,5,2,3,19,21.13537859,2,28,85,1,12,64,26,1
57,"[8, 9, 4, 6, 11]","[12, 10, 2, 7, 5]","[1, 3]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 20, 21, 14, 23]","[16, 17, 24, 22, 13]","[18, 19]","[19, 30, 15, 15, 21]","[9, 19, 24, 25, 23]","[46, 54]","[6, 11, 10, 7, 5]","[9, 12, 8, 1, 3]","[2, 4]","[20, 20, 14, 25, 21]","[14, 25, 13, 26, 22]","[50, 50]",100,5,2,1,2,23,17,19,6,7,1,5,12,4,3,93,18.35279653,3,18,74,2,8,15,39,1
58,"[3, 12, 1, 7, 9]","[11, 5, 2, 8, 6]","[4, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 17, 15, 19, 23]","[16, 18, 13, 20, 14]","[21, 22]","[20, 17, 22, 20, 21]","[24, 26, 24, 10, 16]","[54, 46]","[8, 4, 11, 12, 6]","[7, 1, 3, 5, 2]","[9, 10]","[21, 12, 20, 19, 28]","[26, 15, 17, 19, 23]","[50, 50]",100,4,4,4,1,15,16,21,1,5,4,6,5,9,5,33,28.03061633,2,30,27,3,12,93,59,3
59,"[1, 4, 9, 7, 11]","[10, 8, 5, 12, 6]","[2, 3]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 20, 18, 22, 21]","[19, 24, 13, 23, 15]","[14, 17]","[16, 23, 19, 20, 22]","[19, 23, 23, 23, 12]","[54, 46]","[4, 2, 10, 12, 11]","[5, 9, 1, 3, 7]","[6, 8]","[19, 15, 26, 18, 22]","[26, 19, 14, 22, 19]","[57, 43]",100,5,4,5,4,21,13,14,7,10,3,11,1,8,6,38,51.61043515,2,20,92,3,20,3,56,3
60,"[7, 4, 12, 5, 6]","[11, 10, 2, 9, 3]","[1, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[19, 24, 17, 15, 14]","[16, 18, 20, 13, 22]","[21, 23]","[15, 21, 21, 23, 20]","[19, 20, 22, 19, 20]","[51, 49]","[4, 9, 7, 3, 8]","[2, 10, 11, 12, 5]","[1, 6]","[26, 15, 24, 14, 21]","[18, 21, 23, 13, 25]","[50, 50]",100,6,3,2,4,19,20,23,5,11,8,4,12,6,4,97,48.55195363,2,9,89,2,3,80,71,1
61,"[4, 12, 9, 8, 10]","[3, 1, 2, 11, 5]","[6, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 14, 16, 21, 18]","[23, 22, 15, 19, 24]","[13, 20]","[21, 18, 18, 20, 23]","[22, 11, 19, 21, 27]","[42, 58]","[6, 7, 2, 1, 3]","[10, 12, 11, 8, 9]","[4, 5]","[19, 27, 21, 15, 18]","[24, 19, 20, 26, 11]","[41, 59]",100,6,3,3,1,21,15,13,4,3,6,3,11,4,2,95,16.86279075,3,16,100,1,19,51,47,3
62,"[12, 5, 7, 4, 8]","[3, 9, 6, 10, 2]","[1, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 24, 23, 13, 19]","[22, 21, 16, 20, 14]","[15, 17]","[20, 19, 14, 22, 25]","[14, 20, 22, 17, 27]","[54, 46]","[5, 10, 6, 3, 8]","[2, 7, 11, 4, 1]","[9, 12]","[28, 15, 20, 25, 12]","[25, 28, 17, 10, 20]","[49, 51]",100,1,3,4,5,23,21,17,5,10,11,3,1,12,3,55,68.64613458,2,18,93,3,17,5,21,2
63,"[5, 8, 7, 1, 6]","[10, 9, 3, 11, 4]","[2, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[19, 22, 17, 14, 24]","[21, 20, 18, 23, 13]","[15, 16]","[20, 22, 19, 24, 15]","[14, 30, 25, 17, 14]","[49, 51]","[5, 4, 9, 7, 11]","[1, 3, 2, 12, 8]","[6, 10]","[20, 15, 18, 24, 23]","[15, 21, 18, 22, 24]","[56, 44]",100,6,6,3,2,22,13,16,7,10,12,9,12,6,1,99,33.48115466,2,23,7,1,5,24,93,2
64,"[11, 8, 4, 10, 6]","[3, 2, 5, 12, 7]","[1, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 16, 23, 24, 17]","[19, 18, 13, 21, 20]","[14, 15]","[21, 21, 17, 15, 26]","[20, 22, 27, 13, 18]","[46, 54]","[5, 7, 11, 12, 1]","[9, 8, 6, 3, 2]","[4, 10]","[17, 25, 18, 21, 19]","[21, 21, 13, 24, 21]","[46, 54]",100,5,4,5,1,16,18,15,6,3,1,11,9,10,5,74,59.38135768,2,12,0,1,1,4,76,3
65,"[12, 4, 3, 1, 10]","[5, 7, 9, 6, 8]","[2, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 19, 18, 24, 20]","[15, 21, 22, 23, 14]","[13, 16]","[26, 13, 24, 18, 19]","[20, 22, 18, 21, 19]","[55, 45]","[11, 1, 6, 12, 10]","[7, 8, 5, 2, 9]","[3, 4]","[19, 16, 20, 20, 25]","[17, 18, 17, 30, 18]","[61, 39]",100,2,3,1,2,17,21,13,12,8,11,10,8,3,2,96,46.84478251,1,14,45,3,4,67,69,1
66,"[7, 2, 11, 8, 1]","[9, 4, 10, 12, 3]","[5, 6]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 23, 24, 14, 20]","[18, 15, 22, 21, 13]","[17, 19]","[21, 13, 16, 24, 26]","[16, 26, 18, 20, 20]","[49, 51]","[1, 11, 8, 5, 9]","[3, 6, 7, 12, 4]","[2, 10]","[22, 20, 20, 25, 13]","[25, 18, 16, 21, 20]","[50, 50]",100,1,6,1,6,16,15,17,1,12,5,9,4,10,4,59,10.63428892,1,17,38,3,15,31,82,1
67,"[2, 6, 7, 11, 3]","[9, 4, 10, 8, 1]","[5, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 24, 20, 15, 13]","[21, 19, 17, 14, 18]","[16, 22]","[21, 28, 15, 22, 14]","[18, 18, 17, 24, 23]","[51, 49]","[7, 3, 8, 5, 10]","[12, 4, 2, 11, 1]","[6, 9]","[18, 19, 19, 22, 22]","[20, 23, 19, 20, 18]","[57, 43]",100,1,1,3,5,20,19,16,2,9,5,10,1,9,5,19,4.894475499,2,16,47,2,3,30,78,1
68,"[3, 5, 11, 6, 10]","[8, 12, 1, 9, 7]","[2, 4]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 14, 17, 15, 13]","[21, 20, 22, 23, 18]","[19, 24]","[20, 23, 19, 20, 18]","[23, 21, 23, 19, 14]","[54, 46]","[9, 7, 1, 11, 2]","[12, 10, 3, 5, 4]","[6, 8]","[21, 16, 25, 17, 21]","[22, 24, 16, 18, 20]","[40, 60]",100,1,5,1,1,17,18,19,11,1,2,7,3,6,6,58,82.5026495,1,9,22,2,17,4,42,2
69,"[3, 8, 1, 7, 4]","[10, 9, 2, 6, 5]","[11, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 16, 14, 24, 18]","[21, 20, 19, 17, 13]","[22, 23]","[27, 18, 24, 17, 14]","[18, 28, 17, 16, 21]","[48, 52]","[12, 1, 5, 4, 6]","[8, 2, 10, 11, 9]","[3, 7]","[22, 19, 24, 19, 16]","[14, 16, 20, 25, 25]","[48, 52]",100,5,6,2,4,14,19,22,3,2,12,4,8,3,2,2,87.76048828,2,14,7,3,9,6,67,3
70,"[2, 11, 1, 8, 6]","[9, 4, 7, 3, 12]","[5, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 23, 24, 13, 20]","[17, 14, 16, 18, 22]","[19, 21]","[23, 18, 22, 22, 15]","[20, 19, 20, 21, 20]","[39, 61]","[2, 7, 12, 3, 8]","[9, 11, 4, 6, 1]","[5, 10]","[32, 17, 10, 22, 19]","[24, 17, 23, 20, 16]","[48, 52]",100,5,1,3,2,24,16,19,11,7,5,12,6,10,5,61,8.341067703,1,20,14,3,17,93,49,1
71,"[1, 2, 9, 10, 8]","[6, 11, 12, 3, 4]","[5, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 14, 21, 24, 23]","[16, 18, 15, 19, 17]","[13, 20]","[21, 15, 23, 25, 16]","[19, 17, 19, 26, 19]","[56, 44]","[10, 6, 5, 4, 9]","[11, 12, 1, 7, 8]","[2, 3]","[21, 17, 22, 19, 21]","[17, 12, 21, 25, 25]","[53, 47]",100,1,2,2,5,14,19,20,8,12,5,10,7,2,3,96,21.05059309,1,1,28,1,2,60,55,1
72,"[9, 4, 12, 5, 7]","[10, 1, 6, 2, 8]","[3, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 14, 19, 16, 24]","[21, 22, 18, 15, 17]","[13, 20]","[15, 23, 21, 23, 18]","[19, 25, 20, 17, 19]","[48, 52]","[10, 3, 2, 4, 8]","[1, 11, 12, 6, 9]","[5, 7]","[30, 21, 15, 16, 18]","[16, 20, 23, 22, 19]","[54, 46]",100,1,1,1,3,19,22,13,9,10,11,2,11,5,1,64,5.1312744,3,8,70,1,4,36,23,2
73,"[7, 6, 5, 11, 4]","[2, 3, 10, 1, 12]","[8, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 14, 22, 15, 20]","[21, 24, 18, 19, 23]","[13, 17]","[19, 21, 24, 14, 22]","[21, 13, 18, 30, 18]","[48, 52]","[8, 9, 4, 3, 12]","[7, 6, 5, 11, 1]","[2, 10]","[17, 25, 16, 25, 17]","[23, 26, 23, 15, 13]","[52, 48]",100,3,3,4,1,16,24,17,6,2,9,8,5,2,6,82,90.38859381,3,24,15,1,4,23,1,1
74,"[11, 12, 8, 5, 4]","[2, 10, 6, 7, 9]","[1, 3]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 14, 13, 21, 23]","[20, 18, 19, 17, 24]","[15, 16]","[20, 23, 23, 20, 14]","[17, 11, 26, 23, 23]","[52, 48]","[4, 5, 10, 9, 1]","[3, 11, 6, 7, 12]","[2, 8]","[24, 18, 17, 21, 20]","[27, 18, 21, 13, 21]","[45, 55]",100,1,2,6,5,14,17,16,5,2,1,10,12,8,6,28,99.5541839,2,25,85,1,5,64,33,1
75,"[10, 4, 8, 3, 9]","[1, 6, 12, 5, 2]","[7, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 14, 16, 18, 13]","[20, 23, 19, 22, 17]","[15, 21]","[20, 17, 24, 20, 19]","[25, 17, 14, 27, 17]","[50, 50]","[8, 3, 4, 6, 11]","[7, 12, 5, 2, 1]","[9, 10]","[18, 18, 28, 17, 19]","[20, 14, 19, 31, 16]","[48, 52]",100,5,5,1,4,18,22,21,3,1,11,4,7,10,1,29,46.42683881,1,9,51,2,5,83,59,2
76,"[9, 12, 4, 2, 8]","[11, 1, 5, 6, 10]","[3, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 21, 15, 17, 24]","[16, 20, 14, 13, 22]","[19, 23]","[16, 12, 25, 26, 21]","[22, 17, 24, 18, 19]","[48, 52]","[12, 4, 6, 1, 7]","[9, 5, 10, 3, 11]","[2, 8]","[15, 22, 24, 24, 15]","[14, 23, 20, 22, 21]","[52, 48]",100,2,2,5,2,21,14,19,12,1,7,4,9,2,2,85,3.782427323,3,11,28,2,10,2,18,3
77,"[10, 4, 5, 11, 2]","[6, 3, 8, 12, 1]","[7, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 19, 13, 18, 23]","[20, 24, 17, 22, 21]","[15, 16]","[22, 14, 26, 18, 20]","[18, 20, 15, 24, 23]","[51, 49]","[12, 3, 7, 8, 5]","[6, 2, 11, 9, 4]","[1, 10]","[19, 21, 19, 20, 21]","[15, 24, 21, 20, 20]","[49, 51]",100,1,5,5,2,19,22,16,4,8,9,7,6,10,5,41,64.00692589,2,15,37,3,9,35,19,2
78,"[7, 2, 11, 4, 6]","[3, 5, 12, 10, 8]","[1, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 16, 24, 22, 19]","[15, 23, 18, 17, 13]","[20, 21]","[14, 16, 18, 25, 27]","[22, 23, 14, 22, 19]","[56, 44]","[12, 6, 7, 11, 5]","[4, 9, 1, 8, 10]","[2, 3]","[18, 22, 16, 22, 22]","[20, 22, 24, 14, 20]","[53, 47]",100,5,2,3,6,24,23,21,7,10,1,5,9,3,5,51,71.254943,3,21,17,3,1,46,24,2
79,"[9, 1, 11, 4, 6]","[8, 5, 10, 12, 7]","[2, 3]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 18, 24, 22, 16]","[23, 13, 20, 15, 21]","[17, 19]","[15, 20, 20, 27, 18]","[17, 17, 21, 25, 20]","[53, 47]","[10, 3, 11, 4, 1]","[12, 8, 5, 6, 7]","[2, 9]","[19, 22, 25, 21, 13]","[18, 20, 19, 22, 21]","[55, 45]",100,6,6,6,3,22,15,19,11,8,2,3,6,9,6,84,6.540757795,2,22,33,1,7,98,77,1
80,"[7, 10, 11, 4, 9]","[12, 6, 5, 2, 1]","[3, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 23, 21, 15, 24]","[16, 17, 14, 18, 13]","[19, 22]","[18, 16, 22, 22, 22]","[21, 19, 23, 18, 19]","[54, 46]","[7, 11, 10, 5, 6]","[8, 4, 2, 3, 9]","[1, 12]","[22, 19, 15, 22, 22]","[22, 27, 15, 16, 20]","[50, 50]",100,5,1,2,5,15,18,19,10,1,3,11,4,12,4,84,57.04677832,3,15,83,3,2,54,40,3
81,"[12, 10, 2, 6, 5]","[9, 8, 3, 7, 4]","[1, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 16, 13, 21, 19]","[17, 22, 15, 18, 24]","[20, 23]","[17, 23, 23, 13, 24]","[20, 15, 18, 24, 23]","[62, 38]","[10, 3, 12, 7, 4]","[5, 9, 8, 6, 2]","[1, 11]","[13, 22, 23, 27, 15]","[14, 10, 18, 33, 25]","[55, 45]",100,5,3,4,4,14,24,20,6,8,1,3,9,11,5,28,22.99598067,3,15,45,2,3,86,1,3
82,"[2, 8, 5, 12, 3]","[10, 1, 4, 11, 6]","[7, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 22, 15, 23, 13]","[19, 21, 20, 14, 17]","[16, 24]","[16, 20, 29, 14, 21]","[19, 16, 21, 26, 18]","[46, 54]","[2, 3, 8, 10, 7]","[6, 12, 1, 11, 4]","[5, 9]","[17, 20, 24, 13, 26]","[16, 20, 22, 21, 21]","[44, 56]",100,5,2,6,2,18,20,24,5,6,9,8,4,5,1,18,17.27977262,3,5,10,2,14,69,65,1
83,"[7, 12, 6, 8, 2]","[3, 4, 5, 9, 10]","[1, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 18, 19, 24, 16]","[15, 17, 20, 21, 23]","[13, 22]","[13, 24, 18, 25, 20]","[22, 22, 21, 19, 16]","[57, 43]","[3, 8, 4, 6, 7]","[11, 2, 1, 9, 5]","[10, 12]","[12, 17, 21, 22, 28]","[12, 22, 22, 23, 21]","[47, 53]",100,3,6,6,6,19,21,13,7,4,1,3,9,10,5,15,99.33904798,3,27,56,2,9,54,13,3
84,"[8, 1, 9, 6, 2]","[4, 3, 7, 5, 10]","[11, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 20, 24, 18, 17]","[21, 13, 19, 16, 14]","[15, 22]","[25, 19, 20, 12, 24]","[12, 25, 20, 23, 20]","[53, 47]","[2, 12, 6, 1, 3]","[4, 11, 5, 7, 8]","[9, 10]","[18, 17, 23, 25, 17]","[16, 28, 21, 20, 15]","[54, 46]",100,4,1,3,2,23,21,15,8,10,12,3,4,9,4,63,70.40461236,2,27,6,2,6,19,51,3
85,"[5, 3, 11, 7, 1]","[4, 9, 2, 8, 6]","[10, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 13, 14, 19, 22]","[15, 18, 16, 23, 21]","[20, 24]","[17, 16, 16, 21, 30]","[26, 25, 15, 22, 12]","[45, 55]","[6, 3, 12, 8, 2]","[9, 10, 11, 1, 4]","[5, 7]","[19, 19, 20, 15, 27]","[16, 27, 16, 18, 23]","[43, 57]",100,4,2,4,1,22,21,24,11,4,10,2,1,5,5,64,86.75841955,2,15,39,1,7,97,80,3
